IP,heartbleed,heartbleed,heartbleed,heartbleed,heartbleed,heartbleed,CCS,CCS,CCS,CCS,CCS,CCS,ticketbleed,ticketbleed,ticketbleed,ticketbleed,ticketbleed,ticketbleed,ROBOT,ROBOT,ROBOT,ROBOT,ROBOT,ROBOT,secure_renego,secure_renego,secure_renego,secure_renego,secure_renego,secure_renego,secure_client_renego,secure_client_renego,secure_client_renego,secure_client_renego,secure_client_renego,secure_client_renego,"CRIME_TLS,BREACH,POODLE_SSL","CRIME_TLS,BREACH,POODLE_SSL","CRIME_TLS,BREACH,POODLE_SSL","CRIME_TLS,BREACH,POODLE_SSL","CRIME_TLS,BREACH,POODLE_SSL","CRIME_TLS,BREACH,POODLE_SSL",fallback_SCSV,fallback_SCSV,fallback_SCSV,fallback_SCSV,fallback_SCSV,fallback_SCSV,SWEET32,SWEET32,SWEET32,SWEET32,SWEET32,SWEET32,FREAK,FREAK,FREAK,FREAK,FREAK,FREAK,DROWN,DROWN,DROWN,DROWN,DROWN,DROWN,LOGJAM,LOGJAM,LOGJAM,LOGJAM,LOGJAM,LOGJAM,LOGJAM-common_primes,LOGJAM-common_primes,LOGJAM-common_primes,LOGJAM-common_primes,LOGJAM-common_primes,LOGJAM-common_primes,BEAST_CBC_TLS1,BEAST_CBC_TLS1,BEAST_CBC_TLS1,BEAST_CBC_TLS1,BEAST_CBC_TLS1,BEAST_CBC_TLS1,BEAST,BEAST,BEAST,BEAST,BEAST,BEAST,LUCKY13,LUCKY13,LUCKY13,LUCKY13,LUCKY13,LUCKY13,RC4,RC4,RC4,RC4,RC4,RC4
www.jamrestaurant.com/198.185.159.144,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,no session ticket extension,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,--,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
www.pizzerianapolicentrale.ro/83.103.138.68,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",0,0,1,0,ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-SEED-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA SEED-SHA CAMELLIA128-SHA IDEA-CBC-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",0,0,0,1,"VULNERABLE, Detected ciphers: ECDHE-RSA-RC4-SHA RC4-SHA RC4-MD5",,,,,,,,,,,,
1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",0,0,1,0,ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-SEED-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA SEED-SHA CAMELLIA128-SHA IDEA-CBC-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",0,0,0,1,"VULNERABLE, Detected ciphers: ECDHE-RSA-RC4-SHA RC4-SHA RC4-MD5",,,,,,,,,,,,,
www.madebyflo.com/69.89.20.236,1,0,0,0,not vulnerable CVE-2014-0160,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, returned potential memory fragments do not differ",1,0,0,0,"not vulnerable, no RSA key transport cipher",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
honest-food.net/192.124.249.157,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
iowagirleats.com/45.33.64.13,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no RSA key transport cipher",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
adventuresincooking.com/23.239.12.193,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, returned potential memory fragments do not differ",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,--,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
www.101cookbooks.com/151.139.242.3,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
foodess.com/104.27.97.96,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
foodess.com/104.27.96.96,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
fortheloveofthesouth.com/192.0.78.24,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA AES128-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
fortheloveofthesouth.com/192.0.78.25,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA AES128-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
veganyackattack.com/66.70.165.127,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,,,,,,
olivesfordinner.com/104.236.242.75,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no RSA key transport cipher",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
patijinich.com/192.124.249.19,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
www.howsweeteats.com/104.198.101.206,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,--,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
souvlakiforthesoul.com/104.28.18.32,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no RSA key transport cipher",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-ECDSA-AES128-SHA ECDHE-ECDSA-AES256-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
souvlakiforthesoul.com/104.28.19.32,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no RSA key transport cipher",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-ECDSA-AES128-SHA ECDHE-ECDSA-AES256-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
steamykitchen.com/104.25.216.100,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
steamykitchen.com/104.25.215.100,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
www.goldbely.com/54.243.77.140,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,no session ticket extension,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"VULNERABLE, DoS threat",1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA AES128-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
www.goldbely.com/23.21.170.141,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,no session ticket extension,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"VULNERABLE, DoS threat",1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA AES128-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
www.goldbely.com/23.23.164.94,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,no session ticket extension,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"VULNERABLE, DoS threat",1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA AES128-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
cookieandkate.com/104.25.4.116,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
cookieandkate.com/104.25.3.116,1,0,0,0,"not vulnerable, no heartbeat extension",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,0,0,1,0,ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA,0,1,0,0,VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated),0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,
glutenfreegirl.com/162.247.141.121,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no RSA key transport cipher",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,no protocol below TLS 1.2 offered,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,,,,,,
ediblegoddess.com/173.201.135.162,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, no HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",0,0,0,1,"VULNERABLE, Detected ciphers: ECDHE-RSA-RC4-SHA RC4-SHA",,,,,,,,,,,,
thestonesoup.com/162.144.138.87,1,0,0,0,"not vulnerable , timed out",1,0,0,0,not vulnerable,1,0,0,0,"not vulnerable, returned potential memory fragments do not differ",1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable,0,0,0,1,"potentially VULNERABLE, uses gzip HTTP compression  - only supplied '/' tested",1,0,0,0,not vulnerable,1,0,0,0,supported,0,1,0,0,uses 64 bit block ciphers,1,0,0,0,not vulnerable,1,0,0,0,not vulnerable to DROWN on this host and port,1,0,0,0,"not vulnerable, no DH EXPORT ciphers,",1,0,0,0,no DH key,1,0,0,0,"not vulnerable, no SSL3 or TLS1",0,1,0,0,"potentially vulnerable, uses TLS CBC ciphers",1,0,0,0,not vulnerable,,,,,,,,,,,,
